episode,score,epsilon
1901,-67.12779718807205,0.01
1902,-247.64190591121985,0.01
1903,-249.99241129360786,0.01
1904,-308.52211799965124,0.01
1905,-82.21925221492852,0.01
1906,-459.56303575188844,0.01
1907,-69.89345575730314,0.01
1908,-254.45527679529948,0.01
1909,-51.32732913090156,0.01
1910,-318.6801976662381,0.01
1911,-66.75900799245,0.01
1912,160.13722901396903,0.01
1913,-289.53902197811,0.01
1914,-23.87326555546321,0.01
1915,-183.71503659594538,0.01
1916,-150.28434355191334,0.01
1917,-127.64087791279512,0.01
1918,-248.85940830594132,0.01
1919,-36.981804894369304,0.01
1920,-220.60247302227887,0.01
1921,-42.686736479032355,0.01
1922,-341.0864271122879,0.01
1923,-91.28350319027776,0.01
1924,-414.22600620147216,0.01
1925,-93.36442346083813,0.01
1926,-106.81522137736174,0.01
1927,-70.68801874361978,0.01
1928,-35.47733958189432,0.01
1929,-29.57611125463651,0.01
1930,-210.8837456886652,0.01
1931,-183.26169144728055,0.01
1932,-65.44336181809716,0.01
1933,-25.845082147641534,0.01
1934,-37.66215776638084,0.01
1935,-79.99861640641625,0.01
1936,-432.52983690383167,0.01
1937,-54.72033804499505,0.01
1938,-24.918908937463616,0.01
1939,-143.3527980665981,0.01
1940,-93.49898263885589,0.01
1941,-56.77555849975665,0.01
1942,-76.22731278094597,0.01
1943,-67.80852782486993,0.01
1944,-222.72460749022807,0.01
1945,-84.41657525698345,0.01
1946,-37.5042762101416,0.01
1947,-161.41300014286188,0.01
1948,-522.3768119186584,0.01
1949,-115.33027295125038,0.01
1950,-119.58473820344133,0.01
1951,-140.80695917680566,0.01
1952,-96.68642973985713,0.01
1953,-649.6806748110879,0.01
1954,-138.17442226200058,0.01
1955,-300.8668425751975,0.01
1956,-314.8436634468259,0.01
1957,-461.98031595757374,0.01
1958,-42.93153279341614,0.01
1959,-206.6419891115179,0.01
1960,-483.54746134078255,0.01
1961,-129.34950420853,0.01
1962,-101.11344319637584,0.01
1963,-35.76480157578775,0.01
1964,-505.7014086195515,0.01
1965,-140.36062755259962,0.01
1966,-493.03456631800947,0.01
1967,-141.8209924338595,0.01
1968,-395.9088690273947,0.01
1969,-272.24335874967966,0.01
1970,-4.963200422508078,0.01
1971,-193.28369207429031,0.01
1972,-529.4216187420238,0.01
1973,-44.496659607865425,0.01
1974,-131.42911651714968,0.01
1975,-553.6019931384769,0.01
1976,-158.96701150565622,0.01
1977,-59.85668742853698,0.01
1978,-113.48055030757854,0.01
1979,-278.79311766168615,0.01
1980,-73.2142103636235,0.01
1981,-51.571492699357364,0.01
1982,-236.27367249041274,0.01
1983,-102.09313889396105,0.01
1984,-455.505524836733,0.01
1985,-86.38661585723814,0.01
1986,-355.4593233801832,0.01
1987,-281.36712240723193,0.01
1988,-41.2504662420138,0.01
1989,-122.60534914508149,0.01
1990,-313.3763255884982,0.01
1991,-57.11897039729768,0.01
1992,-47.05732084648991,0.01
1993,-101.01588765907412,0.01
1994,-153.83964813291482,0.01
1995,-168.40741675183668,0.01
1996,-52.91970702813847,0.01
1997,-276.17441736768615,0.01
1998,-45.59108493517721,0.01
1999,-55.57620453942742,0.01
2000,-116.92360998696694,0.01
2001,-438.5882673925306,0.01
2002,-27.964352702904204,0.01
2003,-492.8319812464572,0.01
2004,-310.2109502939413,0.01
2005,-247.02181007903565,0.01
2006,-229.65751249328986,0.01
2007,-267.3201894236698,0.01
2008,-56.06234473928341,0.01
2009,-210.8960866627978,0.01
2010,-97.29280249380314,0.01
2011,36.02501442075135,0.01
2012,-96.6935727703983,0.01
2013,-606.3886752155518,0.01
2014,-134.249184455555,0.01
2015,-212.91409867640226,0.01
2016,-523.5760160213074,0.01
2017,-514.9282970067784,0.01
2018,-127.7295626164682,0.01
2019,-94.83057965520646,0.01
2020,-436.82706234795523,0.01
2021,-411.76588695328473,0.01
2022,-50.50844733535417,0.01
2023,-128.27530079818953,0.01
2024,-87.91040154575833,0.01
2025,-358.535201005491,0.01
2026,-124.03129384795862,0.01
2027,-443.84839281557316,0.01
2028,-97.61612537510172,0.01
2029,-49.453308893521054,0.01
2030,39.07338690566888,0.01
2031,-236.08906604109404,0.01
2032,-165.39260086288837,0.01
2033,-404.1546348522064,0.01
2034,-266.34006926236236,0.01
2035,-422.6242132241655,0.01
2036,-270.8852415082371,0.01
2037,-458.3618739026681,0.01
2038,-402.94840377556153,0.01
2039,-40.92310075775558,0.01
2040,-162.7104476937866,0.01
2041,-215.55666108671818,0.01
2042,-649.65373313106,0.01
2043,-66.79959150203851,0.01
2044,13.564097381956032,0.01
2045,-692.73430634076,0.01
2046,-96.24836294417852,0.01
2047,20.615315045602202,0.01
2048,-510.4674173873162,0.01
2049,39.14650649441012,0.01
2050,-19.06845606943126,0.01
2051,-349.2610769546334,0.01
2052,-580.9366927574076,0.01
2053,-442.5567940892301,0.01
2054,-60.915903592402955,0.01
2055,-398.9843861815999,0.01
2056,-279.0996311329914,0.01
2057,-83.14745595650643,0.01
2058,-439.7290880679423,0.01
2059,-95.0864609943314,0.01
2060,-400.3729605067384,0.01
2061,-432.77554466966467,0.01
2062,-385.68607614078627,0.01
2063,-7.48180303355872,0.01
2064,-49.61555293417163,0.01
2065,-87.74498032917317,0.01
2066,-547.13449195221,0.01
2067,-163.95100765682255,0.01
2068,-308.86196367144794,0.01
2069,-239.24721533618626,0.01
2070,-444.77862089286833,0.01
2071,-55.64882244930421,0.01
2072,-320.70471605958085,0.01
2073,-444.23897213559303,0.01
2074,-33.334834830997,0.01
2075,-285.5536578793692,0.01
2076,-504.20618695639405,0.01
2077,-386.9645309172608,0.01
2078,-454.9931646162195,0.01
2079,-72.28897785233015,0.01
2080,-739.8446204443487,0.01
2081,-475.84215465425376,0.01
2082,-115.15087199304075,0.01
2083,-134.74887597078714,0.01
2084,-407.51677185223286,0.01
2085,-313.39678511118836,0.01
2086,-231.45699821276202,0.01
2087,-429.69946414517665,0.01
2088,-140.84643486396763,0.01
2089,-293.63068072665396,0.01
2090,-277.2441270330497,0.01
2091,-210.4221839727753,0.01
2092,-317.8189327595328,0.01
2093,-282.718105060958,0.01
2094,-259.4908471061417,0.01
2095,-277.7148060643434,0.01
2096,-352.8321048278126,0.01
2097,-6.811812299328681,0.01
2098,-120.47177968614491,0.01
2099,-294.4705647930954,0.01
2100,-449.1405132921718,0.01
2101,-466.0688882826667,0.01
2102,-45.48067401411239,0.01
2103,-452.54419930792915,0.01
2104,-318.67845405708164,0.01
2105,-285.5500781208299,0.01
2106,-349.73855147031577,0.01
2107,-458.68469439545913,0.01
2108,-341.59093157470954,0.01
2109,-91.08482805163193,0.01
2110,-341.67996797781234,0.01
2111,-458.81711924512354,0.01
2112,-244.24652174186795,0.01
2113,-393.80364007713644,0.01
2114,-334.0792777111051,0.01
2115,-378.0372303099644,0.01
2116,-542.0320013029652,0.01
2117,38.17797504791466,0.01
2118,-557.8692488749432,0.01
2119,-81.61170365372054,0.01
2120,-255.37762151061577,0.01
2121,-243.001095104486,0.01
2122,-355.0543949309464,0.01
2123,-265.1701089579337,0.01
2124,-64.35998308872212,0.01
2125,-319.6039551959991,0.01
2126,-235.75163709834138,0.01
2127,-446.1177752121912,0.01
2128,-630.0417480842252,0.01
2129,-426.7152989304041,0.01
2130,-91.045343915424,0.01
2131,-609.7650774253143,0.01
2132,-221.556859709749,0.01
2133,-319.5808604691375,0.01
2134,-66.6151984212491,0.01
2135,-548.1721265510023,0.01
2136,-241.18637033545463,0.01
2137,-486.6985475983963,0.01
2138,-42.05699414109176,0.01
2139,-50.242982567252355,0.01
2140,-218.20921376854164,0.01
2141,-373.2936943511501,0.01
2142,-457.7850242619792,0.01
2143,-452.80756607719724,0.01
2144,-484.5714599090511,0.01
2145,-74.67195341530096,0.01
2146,-875.4768165650994,0.01
2147,-190.72057196808754,0.01
2148,-409.9110410002438,0.01
2149,-505.9043320639595,0.01
2150,-62.43860907366118,0.01
2151,-131.9824511482298,0.01
2152,-423.4369459314397,0.01
2153,-375.9045610912093,0.01
2154,-277.92358367116793,0.01
2155,-284.2786529619691,0.01
2156,-109.7273140117645,0.01
2157,-419.18722794251164,0.01
2158,-553.1006991964887,0.01
2159,-185.3728619256192,0.01
2160,-344.1716515508077,0.01
2161,-250.16793640374726,0.01
2162,-272.05212133372186,0.01
2163,-193.50702486547408,0.01
2164,-330.7803350557947,0.01
2165,-589.3464573361118,0.01
2166,-305.18908767412336,0.01
2167,-78.49036199620105,0.01
2168,-118.63469124520938,0.01
2169,-48.9182095646717,0.01
2170,-235.96737527691215,0.01
2171,-399.82783313805805,0.01
2172,-307.5091325189119,0.01
2173,-231.29729697185658,0.01
2174,-82.87413131696884,0.01
2175,-13.49826120260137,0.01
2176,-346.57159182080363,0.01
2177,-89.57276003905542,0.01
2178,-90.78565701801278,0.01
2179,-164.46877042075923,0.01
2180,-354.50242875133074,0.01
2181,-247.60702434902737,0.01
2182,-290.2044864764274,0.01
2183,-590.5610852348742,0.01
2184,-405.2639238887127,0.01
2185,-395.50987815033693,0.01
2186,-506.93556530467544,0.01
2187,-193.9477087919056,0.01
2188,-323.75254124687865,0.01
2189,-114.89472061942246,0.01
2190,-98.09491457534466,0.01
2191,-291.4916193115493,0.01
2192,-315.0007857391256,0.01
2193,-83.07143924064248,0.01
2194,-128.06987534990546,0.01
2195,-88.4476160153513,0.01
2196,-291.6600270047362,0.01
2197,-51.564660247502815,0.01
2198,4.866140020699106,0.01
2199,-571.8448169458032,0.01
2200,-46.177276521746045,0.01
2201,-39.54399736128188,0.01
2202,-88.38588860449512,0.01
2203,-123.04546898814938,0.01
2204,-25.258773103352155,0.01
2205,-131.30343286225042,0.01
2206,-103.29224618208474,0.01
2207,-117.83222110552151,0.01
2208,-50.134275410704255,0.01
2209,-82.74113574634639,0.01
2210,-450.1647553575001,0.01
2211,-154.23963424041978,0.01
2212,-53.79777995961011,0.01
2213,-25.426379348008712,0.01
2214,-620.5051663886771,0.01
2215,-62.934909889465786,0.01
2216,-237.38580965890523,0.01
2217,-61.26330946431594,0.01
2218,-92.89395093346276,0.01
2219,-86.26969170595935,0.01
2220,-500.1768971603231,0.01
2221,-31.12029820980998,0.01
2222,-74.73563821061353,0.01
2223,-259.2590434553123,0.01
2224,-39.872166107997806,0.01
2225,-103.88143253437013,0.01
2226,-74.64563480028089,0.01
2227,-67.0987702788755,0.01
2228,-36.5611514454148,0.01
2229,-93.58539652489533,0.01
2230,-289.6921488379477,0.01
2231,-60.493513145534415,0.01
2232,-77.56144163644234,0.01
2233,-86.51567780985363,0.01
2234,-60.84228436767136,0.01
2235,-84.43058018661098,0.01
2236,-489.3533138966807,0.01
2237,-107.64549140795096,0.01
2238,-99.29333465415752,0.01
2239,-57.40653387545755,0.01
2240,-345.7360495934307,0.01
2241,-81.4272017929064,0.01
2242,-403.62657706663106,0.01
2243,-373.87092698124366,0.01
2244,-120.50108718210286,0.01
2245,-84.15919303456086,0.01
2246,-64.54650267400051,0.01
2247,-97.80509655036661,0.01
2248,-180.27766673478456,0.01
2249,-481.97354290688406,0.01
2250,-46.23803100604938,0.01
2251,-77.27451972892653,0.01
2252,-85.60210541624043,0.01
2253,-37.08861925405568,0.01
2254,-51.2022162069255,0.01
2255,-109.21751283760523,0.01
2256,-79.37500193761188,0.01
2257,-265.8394864860061,0.01
2258,-36.57271506109818,0.01
2259,-47.38394518483592,0.01
2260,-60.18310880383201,0.01
2261,-464.38563518275214,0.01
2262,-113.00391505383715,0.01
2263,-53.50983413366541,0.01
2264,-475.9614336428852,0.01
2265,-208.33304668805977,0.01
2266,-42.729061134834474,0.01
2267,-33.38827114360861,0.01
2268,-426.4920909127315,0.01
2269,-38.521742541293136,0.01
2270,-87.95160738238707,0.01
2271,-91.66701448480742,0.01
2272,-24.135361092395044,0.01
2273,-535.5273901944349,0.01
2274,-24.500535510442354,0.01
2275,-60.073637017246035,0.01
2276,-415.73919239524184,0.01
2277,-34.66122765886166,0.01
2278,-406.8329111525321,0.01
2279,1.2409758619287539,0.01
2280,-117.52430963815934,0.01
2281,-176.90572909201677,0.01
2282,-104.86513851239776,0.01
2283,-72.66985175051204,0.01
2284,-14.062699225556763,0.01
2285,-8.216606596262272,0.01
2286,-84.7215212903519,0.01
2287,-52.96083225335889,0.01
2288,-121.9837903352191,0.01
2289,-454.35050236521056,0.01
2290,-2.037108684035161,0.01
2291,-100.31515804031466,0.01
2292,-104.27148087163324,0.01
2293,-268.3161075356069,0.01
2294,-33.07963116861399,0.01
2295,-282.19363801428074,0.01
2296,-288.44667422466625,0.01
2297,173.90913191764955,0.01
2298,-109.97000006455482,0.01
2299,-84.50138818718641,0.01
2300,-42.47655297631834,0.01
2301,-10.332958939007824,0.01
2302,-50.808725544561064,0.01
2303,-227.2099207153588,0.01
2304,-39.7982564990473,0.01
2305,-77.98318077585428,0.01
2306,-403.0681420892781,0.01
2307,-84.46620515837331,0.01
2308,-351.294316191743,0.01
2309,-195.12168447423076,0.01
2310,-212.05587889556182,0.01
2311,-8.599677846123782,0.01
2312,-93.85078219317653,0.01
2313,-37.294938627129,0.01
2314,-458.11341854821154,0.01
2315,-24.558919357110465,0.01
2316,-451.84299112639405,0.01
2317,-54.950326516851206,0.01
2318,145.98234264696367,0.01
2319,-94.27760950926884,0.01
2320,-160.11971561989554,0.01
2321,-27.28161264100394,0.01
2322,-26.142783721098557,0.01
2323,-12.558829957374144,0.01
2324,-45.02039370662056,0.01
2325,-85.36468719606924,0.01
2326,-10.478907999718174,0.01
2327,-28.141443517284632,0.01
2328,-295.1235334264859,0.01
2329,-75.65351350321777,0.01
2330,-192.4278999231238,0.01
2331,-72.870264816567,0.01
2332,-154.20339692217593,0.01
2333,-247.58185517342307,0.01
2334,-4.115265862046556,0.01
2335,-90.9552482817131,0.01
2336,-118.50192606660008,0.01
2337,-60.51179964717669,0.01
2338,-220.2163831538988,0.01
2339,-90.04820270191452,0.01
2340,-144.53631295478448,0.01
2341,-98.53594914913124,0.01
2342,77.48527953868141,0.01
2343,-28.00139888758018,0.01
2344,-16.5349583134101,0.01
2345,-9.306028032275279,0.01
2346,-164.10988653918045,0.01
2347,-121.2821810645968,0.01
2348,-154.54896208752396,0.01
2349,137.3249923379957,0.01
2350,-32.2045861287814,0.01
2351,-133.78009574313614,0.01
2352,-224.1959868340805,0.01
2353,-17.283113479461946,0.01
2354,-209.8414011155545,0.01
2355,-160.17502535671696,0.01
2356,11.05847115048492,0.01
2357,-82.36120006808504,0.01
2358,-30.319831518518594,0.01
2359,-79.54730502137791,0.01
2360,-148.60212411263637,0.01
2361,-100.2162704358835,0.01
2362,-23.26859889146867,0.01
2363,-70.23037166993618,0.01
2364,-67.32797507174021,0.01
2365,-337.5633203846959,0.01
2366,-146.16955015369246,0.01
2367,158.11023402965984,0.01
2368,-395.97146099018914,0.01
2369,-24.761061360083687,0.01
2370,-17.984840509969814,0.01
2371,-85.18764186637813,0.01
2372,-55.0812029749728,0.01
2373,-75.74009238683577,0.01
2374,-326.9387699059999,0.01
2375,-422.0690720563746,0.01
2376,1.638236189175089,0.01
2377,-289.6078626571584,0.01
2378,-253.29401494877257,0.01
2379,-395.39652599383453,0.01
2380,-27.838500602275438,0.01
2381,-15.302279685429852,0.01
2382,-48.23777163453083,0.01
2383,-18.78203158521482,0.01
2384,-77.3704976853194,0.01
2385,-204.01187959157568,0.01
2386,-72.16724356867192,0.01
2387,-36.94888726071164,0.01
2388,-64.69390734734017,0.01
2389,-21.277855861110716,0.01
2390,-91.34458876820322,0.01
2391,-49.2468391985808,0.01
2392,-74.20324158219294,0.01
2393,-152.87561286222163,0.01
2394,-41.82145133024299,0.01
2395,-21.67067000130976,0.01
2396,-5.418053043642418,0.01
2397,-85.32775954476688,0.01
2398,-25.503284236621397,0.01
2399,-40.436820448190296,0.01
2400,-73.8444773395534,0.01
2401,-62.90066567408624,0.01
2402,-54.70253485779195,0.01
2403,-13.864397659894582,0.01
2404,-53.51090724038593,0.01
2405,-55.508873350174,0.01
2406,-324.7484827250064,0.01
2407,-67.58876420544746,0.01
2408,-30.406236805854405,0.01
2409,-316.6085918481152,0.01
2410,-88.77695017396474,0.01
2411,-92.45268025176533,0.01
2412,-73.32427752698847,0.01
2413,-72.03589328531885,0.01
2414,-144.80119429482758,0.01
2415,-1.9173727792729949,0.01
2416,-36.072467881328826,0.01
2417,-350.3380085145944,0.01
2418,-53.405768601110864,0.01
2419,-74.12629206381791,0.01
2420,14.250929064749144,0.01
2421,-52.60185800257642,0.01
2422,-98.97461494226611,0.01
2423,-50.91414950751531,0.01
2424,-56.04613995584086,0.01
2425,-51.70851748898105,0.01
2426,-18.02800824448403,0.01
2427,-48.15725957700929,0.01
2428,-72.1958023764323,0.01
2429,-25.087928346049896,0.01
2430,237.52329606579804,0.01
2431,-19.913611626777026,0.01
2432,-72.25532334066857,0.01
2433,-47.01217628509258,0.01
2434,-72.5894674421724,0.01
2435,-42.82437326093001,0.01
2436,-28.404894998005883,0.01
2437,-352.24861613565685,0.01
2438,-40.024079524797585,0.01
2439,-18.241527855204374,0.01
2440,21.959666921507008,0.01
2441,-60.640658970872344,0.01
2442,-103.89679397632241,0.01
2443,-64.34933855264991,0.01
2444,-42.24075886745968,0.01
2445,-250.8563308409014,0.01
2446,-231.7461859312775,0.01
2447,-11.323790795232856,0.01
2448,-158.13469505707988,0.01
2449,-297.4676601334608,0.01
2450,-284.8632017502106,0.01
2451,-163.8992101349017,0.01
2452,-27.98987550851232,0.01
2453,-9.843242662339165,0.01
2454,-42.73723810896552,0.01
2455,-114.47066639433305,0.01
2456,-270.4799352705741,0.01
2457,-323.8690869280585,0.01
2458,-42.66086631875504,0.01
2459,-354.35296685417336,0.01
2460,-60.855212133831365,0.01
2461,-279.6900279388343,0.01
2462,-27.07935660255974,0.01
2463,-99.47884370105778,0.01
2464,-18.304968238869918,0.01
2465,-105.54048302503217,0.01
2466,-131.7246509499933,0.01
2467,-447.562578844122,0.01
2468,-121.42448275106217,0.01
2469,-198.72649601979185,0.01
2470,-54.88068190554226,0.01
2471,-56.85273581329009,0.01
2472,-60.68294468593584,0.01
2473,-138.24959133563354,0.01
2474,-52.079566132084466,0.01
2475,-2.9128831917272557,0.01
2476,-114.17568303190652,0.01
2477,-57.63053517174194,0.01
2478,-317.4723577441054,0.01
2479,-45.83729072690164,0.01
2480,-299.94940654246534,0.01
2481,-29.428965712996956,0.01
2482,-38.88017746326242,0.01
2483,-29.96309274426929,0.01
2484,-243.93689215246152,0.01
2485,-350.44822526194287,0.01
2486,-69.5575214940271,0.01
2487,-56.94934028237689,0.01
2488,-237.05700279569396,0.01
2489,9.626726265452195,0.01
2490,-256.86932728772376,0.01
2491,-300.520710838607,0.01
2492,-273.9804611749555,0.01
2493,-220.997799235826,0.01
2494,-96.94362619272624,0.01
2495,-52.998486173510116,0.01
2496,-185.0193873579106,0.01
2497,-307.7003859419904,0.01
2498,-86.4411204821411,0.01
2499,-136.8831001147601,0.01
2500,-82.22944829701181,0.01
2501,3.226150191965999,0.01
2502,2.0726457858265945,0.01
2503,-390.73180647498464,0.01
2504,-191.8655790721465,0.01
2505,-28.040416161656424,0.01
2506,-304.55876556848915,0.01
2507,-174.29097699834193,0.01
2508,-60.49979443214221,0.01
2509,-101.7093188473876,0.01
2510,-282.54680583385993,0.01
2511,-417.0781645721143,0.01
2512,-218.4671460023567,0.01
2513,-235.77853277711125,0.01
2514,20.585467710354195,0.01
2515,-44.32137886208576,0.01
2516,-218.68060739994235,0.01
2517,-14.834650254378829,0.01
2518,-556.2396582132246,0.01
2519,-228.08515024659636,0.01
2520,-21.947545016474947,0.01
2521,-635.4187478715886,0.01
2522,-255.8264660864155,0.01
2523,-58.34191849007123,0.01
2524,-58.36333147516228,0.01
2525,-64.90257182371825,0.01
2526,-174.9298118586271,0.01
2527,-209.94841186626576,0.01
2528,-35.507208609017155,0.01
2529,-272.5295269683785,0.01
2530,-295.7472331010606,0.01
2531,-287.66193550024695,0.01
2532,-32.774299655691706,0.01
2533,-557.6116577434747,0.01
2534,-252.02830723948358,0.01
2535,-206.51048346125515,0.01
2536,-7.0204783225810985,0.01
2537,-65.29555554216012,0.01
2538,-102.25164186470208,0.01
2539,-195.6002003423393,0.01
2540,-53.2068375474381,0.01
2541,-61.35158161647453,0.01
2542,-344.45553806334885,0.01
2543,-52.50691482061898,0.01
2544,-421.8690325535046,0.01
2545,-182.17988267592648,0.01
2546,5.226065005502534,0.01
2547,184.65268227132282,0.01
2548,-188.33310243786372,0.01
2549,-68.77514746786848,0.01
2550,-14.234801869615112,0.01
2551,-295.708331616332,0.01
2552,-329.3665033591718,0.01
2553,-13.744658146840607,0.01
2554,-481.1013036666799,0.01
2555,9.143569411167988,0.01
2556,-268.5966110870894,0.01
2557,-28.433256359749038,0.01
2558,-255.92238363114382,0.01
2559,-34.03276098653073,0.01
2560,-161.94577243443155,0.01
2561,-83.21925558771787,0.01
2562,-263.49400638357656,0.01
2563,-311.31921892061985,0.01
2564,-35.42083796974144,0.01
2565,-128.44817230161158,0.01
2566,-351.04925440085043,0.01
2567,-204.87502581047852,0.01
2568,-258.3805475388182,0.01
2569,-261.09197281104343,0.01
2570,-60.2643629285745,0.01
2571,-241.31734573443737,0.01
2572,-165.1957911997755,0.01
2573,-94.80386740994933,0.01
2574,-263.4557468782315,0.01
2575,-48.88887476535329,0.01
2576,-94.35738078492619,0.01
2577,-363.92186219339396,0.01
2578,-64.91574165286184,0.01
2579,-27.15457439418614,0.01
2580,-479.8387062676119,0.01
2581,-53.40437936731914,0.01
2582,1.302906511071626,0.01
2583,-111.48784845174585,0.01
2584,-44.92686577367618,0.01
2585,-304.3044445261222,0.01
2586,-445.9532882647387,0.01
2587,-71.76816011154878,0.01
2588,-181.91925281161178,0.01
2589,-218.6597820098546,0.01
2590,0.5503504860754305,0.01
2591,-306.2310478180248,0.01
2592,-36.23430286391076,0.01
2593,-83.44466132052594,0.01
2594,-178.1196480442519,0.01
2595,-232.6506251132608,0.01
2596,-251.06839595041524,0.01
2597,-29.000920213878366,0.01
2598,-214.52529748320188,0.01
2599,-193.79365759024816,0.01
2600,-210.37392159088535,0.01
2601,-197.7625694728805,0.01
2602,-85.20389885312782,0.01
2603,-381.38716519282485,0.01
2604,-167.4003444762164,0.01
2605,-213.42892411828336,0.01
2606,-275.1977588256041,0.01
2607,-339.4037970753633,0.01
2608,-262.97515585103883,0.01
2609,-223.59311093237687,0.01
2610,-183.34161311574042,0.01
2611,-312.702131168928,0.01
2612,-156.93334552550652,0.01
2613,-24.785329700982118,0.01
2614,-222.8357252021392,0.01
2615,-260.4118622209124,0.01
2616,-309.36545822558105,0.01
2617,-197.68256197894726,0.01
2618,-209.5617964065779,0.01
2619,-37.99315870768285,0.01
2620,-242.1688977179719,0.01
2621,-389.61325512545574,0.01
2622,-41.8303739995501,0.01
2623,-111.76443717993526,0.01
2624,-222.94216841077346,0.01
2625,-338.1941554937122,0.01
2626,-338.8989050631907,0.01
2627,-61.83390116068588,0.01
2628,-180.3556024917055,0.01
2629,-345.2181112465722,0.01
2630,-221.6954304495751,0.01
2631,-495.12237175385826,0.01
2632,-278.38658897041626,0.01
2633,-39.4735483069904,0.01
2634,-187.6768673142496,0.01
2635,-283.83177510225096,0.01
2636,-259.3290775219961,0.01
2637,-293.6536594136036,0.01
2638,-262.90828912976275,0.01
2639,-378.78596564098996,0.01
2640,-175.36104968908467,0.01
2641,136.22028438495244,0.01
2642,-4.790744623062139,0.01
2643,-79.8097519953642,0.01
2644,-226.21962376513204,0.01
2645,-267.4723175719097,0.01
2646,-181.49966096122665,0.01
2647,-28.417263696440642,0.01
2648,-300.1878890451692,0.01
2649,-286.44958727300207,0.01
2650,-308.4640223494987,0.01
2651,-192.6555786827867,0.01
2652,-253.43090023177842,0.01
2653,-307.16315966102223,0.01
2654,-204.37576678827702,0.01
2655,-186.45401377553287,0.01
2656,-211.51841243091872,0.01
2657,-317.750352406781,0.01
2658,-219.63708560806606,0.01
2659,-301.0735641337049,0.01
2660,-280.97649773741466,0.01
2661,-436.9640009455159,0.01
2662,-379.19264242338204,0.01
2663,-208.50356320731663,0.01
2664,-319.4923223385059,0.01
2665,-42.747199829148556,0.01
2666,-294.2874921088017,0.01
2667,-385.72539942367666,0.01
2668,-62.08943417067707,0.01
2669,-207.23043972467246,0.01
2670,-162.97675878191254,0.01
2671,-253.79764489113225,0.01
2672,-182.09277118533902,0.01
2673,-22.906722899306942,0.01
2674,-18.796196271381802,0.01
2675,-335.2503640307458,0.01
2676,-240.1797759115836,0.01
2677,-195.91667916192895,0.01
2678,-197.47063241643326,0.01
2679,-264.1504726201807,0.01
2680,-277.71858460184103,0.01
2681,-187.95782888592078,0.01
2682,-173.81918193878244,0.01
2683,-6.99996626289311,0.01
2684,-244.79668147087165,0.01
2685,-238.45439219278367,0.01
2686,-154.93863373873947,0.01
2687,-212.61586307954028,0.01
2688,-42.183931971575994,0.01
2689,-180.98576513419766,0.01
2690,-476.85410220820796,0.01
2691,-74.3877939988424,0.01
2692,-62.36882694739027,0.01
2693,-19.315026335769133,0.01
2694,-22.254132725750818,0.01
2695,-128.18131794219778,0.01
2696,-251.6483953357194,0.01
2697,-214.7416900548513,0.01
2698,-235.7629751995873,0.01
2699,-129.46310609686225,0.01
2700,-63.09885627382205,0.01
2701,-33.787757876731845,0.01
2702,-290.30527277319493,0.01
2703,-219.73336881126795,0.01
2704,-251.5723855652979,0.01
2705,-277.02909351859773,0.01
2706,-178.74175041352095,0.01
2707,-194.85025046906935,0.01
2708,-396.05699053264976,0.01
2709,-248.4593370751554,0.01
2710,-263.77015374981056,0.01
2711,-25.153842079650623,0.01
2712,-219.92052176926546,0.01
2713,-247.87154459485274,0.01
2714,-235.00892218610815,0.01
2715,-190.62772835123712,0.01
2716,-156.450838783547,0.01
2717,179.6796905574796,0.01
2718,-305.637674563706,0.01
2719,-23.822797160402843,0.01
2720,-271.7239510260191,0.01
2721,-21.720885735553964,0.01
2722,-243.1590063451327,0.01
2723,-191.80502625456418,0.01
2724,-217.6353372093106,0.01
2725,-255.4070722995396,0.01
2726,-191.43706356810634,0.01
2727,-33.535539360543446,0.01
2728,6.23689725878939,0.01
2729,-58.44628122026288,0.01
2730,-0.9390504545228282,0.01
2731,-268.2998447099299,0.01
2732,-53.582532183762595,0.01
2733,-18.1289535993064,0.01
2734,-222.76550288218715,0.01
2735,-468.7863845806945,0.01
2736,-278.899452318985,0.01
2737,-154.0252151651333,0.01
2738,-273.0607361860683,0.01
2739,-190.62287061328385,0.01
2740,-6.0558753694063086,0.01
2741,-150.61376916815215,0.01
2742,-308.5295425339279,0.01
2743,-79.29358986380531,0.01
2744,-228.4952605368574,0.01
2745,-248.80021567612675,0.01
2746,-30.721439747645462,0.01
2747,-259.94878062401847,0.01
2748,-242.33138947437757,0.01
2749,-137.93364655890065,0.01
2750,-283.9650003553371,0.01
2751,33.079619106317836,0.01
2752,-264.78078438852503,0.01
2753,-40.046315412913174,0.01
2754,-151.6170234202457,0.01
2755,-313.030122607469,0.01
2756,-427.33763042164765,0.01
2757,-294.60857815458047,0.01
2758,-352.40122585722696,0.01
2759,-44.17387626688457,0.01
2760,-279.36844886157905,0.01
2761,-0.677367223068444,0.01
2762,-158.27243274098524,0.01
2763,-140.6379084308558,0.01
2764,-254.2169259476273,0.01
2765,-49.91968269540343,0.01
2766,-41.07755051293795,0.01
2767,-209.10201256902084,0.01
2768,-248.65561702473897,0.01
2769,-52.79847582406296,0.01
2770,148.5107358622083,0.01
2771,-194.86509716900926,0.01
2772,-347.3741660011494,0.01
2773,-173.77891232963853,0.01
2774,-429.5819973415769,0.01
2775,-361.29428116723955,0.01
2776,-68.91385583476068,0.01
2777,-205.52182470553032,0.01
